"indicator_id","region_id","date","value","indicator","category","region_type","region"
"ZSFH","99973","2021-08-31","458733","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98814;WA;nan;Carlton;Okanogan County"
"ZSFH","99974","2021-08-31","466887","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98815;WA;Wenatchee, WA;Cashmere;Chelan County"
"ZSFH","99975","2021-08-31","656803","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98816;WA;Wenatchee, WA;Chelan;Chelan County"
"ZSFH","99976","2021-08-31","347079","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98817; WA; Wenatchee, WA; Chelan County; Chelan Falls"
"ZSFH","99977","2021-08-31","205335","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98819; WA; Okanogan County; Omak"
"ZSFH","99978","2021-08-31","402193","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98821; WA; Wenatchee, WA; Chelan County; Cashmere"
"ZSFH","99979","2021-08-31","402827","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98822;WA;Wenatchee, WA;Entiat;Chelan County"
"ZSFH","9998","2021-08-31","69217","ZHVI Single-Family Homes Time Series ($)","Home values","city","Birchleaf;VA;nan;Dickenson County"
"ZSFH","99980","2021-08-31","266679","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98823;WA;Moses Lake, WA;Ephrata;Grant County"
"ZSFH","99982","2021-08-31","713141","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98826;WA;Wenatchee, WA;Leavenworth;Chelan County"
"ZSFH","99983","2021-08-31","265072","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98827;WA;nan;Loomis;Okanogan County"
"ZSFH","99984","2021-08-31","446010","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98828;WA;Wenatchee, WA;Malaga;Chelan County"
"ZSFH","99985","2021-08-31","223715","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98829;WA;nan;Okanogan;Okanogan County"
"ZSFH","99986","2021-08-31","230445","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98830;WA;Wenatchee, WA;Bridgeport;Douglas County"
"ZSFH","99987","2021-08-31","618909","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98831;WA;Wenatchee, WA;Manson;Chelan County"
"ZSFH","99988","2021-08-31","239543","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98832; WA; Moses Lake; Grant County; Krupp"
"ZSFH","99989","2021-08-31","638948","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98833;WA;Bellingham, WA;nan;Whatcom County"
"ZSFH","9999","2021-08-31","233562","ZHVI Single-Family Homes Time Series ($)","Home values","city","Carrsville;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Isle of Wight County"
"ZSFH","99990","2021-08-31","352220","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98834;WA;nan;Methow;Okanogan County"
"ZSFH","99991","2021-08-31","541709","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98836; WA; Wenatchee, WA; Chelan County; Cashmere"
"ZSFH","99992","2021-08-31","310514","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98837;WA;Moses Lake, WA;Moses Lake;Grant County"
"ZSFH","99993","2021-08-31","226697","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98840;WA;nan;Okanogan;Okanogan County"
"ZSFH","99994","2021-08-31","222871","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98841;WA;nan;Omak;Okanogan County"
"ZSFH","99995","2021-08-31","563178","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98843;WA;Wenatchee, WA;Orondo;Douglas County"
"ZSFH","99996","2021-08-31","241126","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98844;WA;nan;Oroville;Okanogan County"
"ZSFH","99997","2021-08-31","325363","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98845; WA; Wenatchee; Douglas County; Palisades"
"ZSFH","99998","2021-08-31","388144","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98846;WA;nan;Pateros;Okanogan County"
"ZSFH","99999","2021-08-31","471788","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98847;WA;Wenatchee, WA;Leavenworth;Chelan County"
"ZSFH","99958","2021-09-30","163546","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98673;WA;nan;Lyle;Klickitat County"
"ZSFH","99959","2021-09-30","506138","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98674;WA;Longview, WA;Woodland;Clark County"
"ZSFH","99960","2021-09-30","555951","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98675;WA;Portland-Vancouver-Hillsboro, OR-WA;Yacolt;Clark County"
"ZSFH","99961","2021-09-30","444341","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98682;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99962","2021-09-30","494797","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98683;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99963","2021-09-30","435446","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98684;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99964","2021-09-30","526153","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98685;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99965","2021-09-30","524262","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98686;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99967","2021-09-30","443305","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98801;WA;Wenatchee, WA;Wenatchee;Chelan County"
"ZSFH","99968","2021-09-30","450686","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98802;WA;Wenatchee, WA;East Wenatchee;Douglas County"
"ZSFH","99970","2021-09-30","316165","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98811; WA; Wenatchee; Chelan County; Entiat"
"ZSFH","99971","2021-09-30","271600","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98812;WA;nan;Brewster;Okanogan County"
"ZSFH","99972","2021-09-30","208689","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98813;WA;Wenatchee, WA;Bridgeport;Douglas County"
"ZSFH","99973","2021-09-30","462918","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98814;WA;nan;Carlton;Okanogan County"
"ZSFH","99974","2021-09-30","465607","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98815;WA;Wenatchee, WA;Cashmere;Chelan County"
"ZSFH","99975","2021-09-30","666095","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98816;WA;Wenatchee, WA;Chelan;Chelan County"
"ZSFH","99976","2021-09-30","357300","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98817; WA; Wenatchee, WA; Chelan County; Chelan Falls"
"ZSFH","99977","2021-09-30","207205","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98819; WA; Okanogan County; Omak"
"ZSFH","99978","2021-09-30","406714","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98821; WA; Wenatchee, WA; Chelan County; Cashmere"
"ZSFH","99979","2021-09-30","405507","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98822;WA;Wenatchee, WA;Entiat;Chelan County"
"ZSFH","9998","2021-09-30","69401","ZHVI Single-Family Homes Time Series ($)","Home values","city","Birchleaf;VA;nan;Dickenson County"
"ZSFH","99980","2021-09-30","269230","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98823;WA;Moses Lake, WA;Ephrata;Grant County"
"ZSFH","99982","2021-09-30","718012","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98826;WA;Wenatchee, WA;Leavenworth;Chelan County"
"ZSFH","99983","2021-09-30","265326","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98827;WA;nan;Loomis;Okanogan County"
"ZSFH","99984","2021-09-30","447282","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98828;WA;Wenatchee, WA;Malaga;Chelan County"
"ZSFH","99985","2021-09-30","225204","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98829;WA;nan;Okanogan;Okanogan County"
"ZSFH","99986","2021-09-30","228580","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98830;WA;Wenatchee, WA;Bridgeport;Douglas County"
"ZSFH","99987","2021-09-30","624327","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98831;WA;Wenatchee, WA;Manson;Chelan County"
"ZSFH","99988","2021-09-30","247413","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98832; WA; Moses Lake; Grant County; Krupp"
"ZSFH","99989","2021-09-30","647088","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98833;WA;Bellingham, WA;nan;Whatcom County"
"ZSFH","9999","2021-09-30","232007","ZHVI Single-Family Homes Time Series ($)","Home values","city","Carrsville;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Isle of Wight County"
"ZSFH","99990","2021-09-30","353433","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98834;WA;nan;Methow;Okanogan County"
"ZSFH","99991","2021-09-30","554458","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98836; WA; Wenatchee, WA; Chelan County; Cashmere"
"ZSFH","99992","2021-09-30","314653","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98837;WA;Moses Lake, WA;Moses Lake;Grant County"
"ZSFH","99993","2021-09-30","227912","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98840;WA;nan;Okanogan;Okanogan County"
"ZSFH","99994","2021-09-30","224800","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98841;WA;nan;Omak;Okanogan County"
"ZSFH","99995","2021-09-30","571730","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98843;WA;Wenatchee, WA;Orondo;Douglas County"
"ZSFH","99996","2021-09-30","242675","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98844;WA;nan;Oroville;Okanogan County"
"ZSFH","99997","2021-09-30","337105","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98845; WA; Wenatchee; Douglas County; Palisades"
"ZSFH","99998","2021-09-30","393065","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98846;WA;nan;Pateros;Okanogan County"
"ZSFH","99999","2021-09-30","474018","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98847;WA;Wenatchee, WA;Leavenworth;Chelan County"
"ZSFH","99958","2021-10-31","163242","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98673;WA;nan;Lyle;Klickitat County"
"ZSFH","99959","2021-10-31","508874","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98674;WA;Longview, WA;Woodland;Clark County"
"ZSFH","99960","2021-10-31","558914","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98675;WA;Portland-Vancouver-Hillsboro, OR-WA;Yacolt;Clark County"
"ZSFH","99961","2021-10-31","447850","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98682;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99962","2021-10-31","498847","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98683;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99963","2021-10-31","438446","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98684;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99964","2021-10-31","530299","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98685;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99965","2021-10-31","528878","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98686;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99967","2021-10-31","445367","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98801;WA;Wenatchee, WA;Wenatchee;Chelan County"
"ZSFH","99968","2021-10-31","453784","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98802;WA;Wenatchee, WA;East Wenatchee;Douglas County"
"ZSFH","99970","2021-10-31","329284","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98811; WA; Wenatchee; Chelan County; Entiat"
"ZSFH","99971","2021-10-31","271958","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98812;WA;nan;Brewster;Okanogan County"
"ZSFH","99972","2021-10-31","206246","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98813;WA;Wenatchee, WA;Bridgeport;Douglas County"
"ZSFH","99973","2021-10-31","465919","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98814;WA;nan;Carlton;Okanogan County"
"ZSFH","99974","2021-10-31","462450","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98815;WA;Wenatchee, WA;Cashmere;Chelan County"
"ZSFH","99975","2021-10-31","671322","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98816;WA;Wenatchee, WA;Chelan;Chelan County"
"ZSFH","99976","2021-10-31","367944","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98817; WA; Wenatchee, WA; Chelan County; Chelan Falls"
"ZSFH","99977","2021-10-31","209878","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98819; WA; Okanogan County; Omak"
"ZSFH","99978","2021-10-31","414748","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98821; WA; Wenatchee, WA; Chelan County; Cashmere"
"ZSFH","99979","2021-10-31","407478","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98822;WA;Wenatchee, WA;Entiat;Chelan County"
"ZSFH","9998","2021-10-31","70149","ZHVI Single-Family Homes Time Series ($)","Home values","city","Birchleaf;VA;nan;Dickenson County"
"ZSFH","99980","2021-10-31","271903","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98823;WA;Moses Lake, WA;Ephrata;Grant County"
"ZSFH","99982","2021-10-31","720452","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98826;WA;Wenatchee, WA;Leavenworth;Chelan County"
"ZSFH","99983","2021-10-31","265847","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98827;WA;nan;Loomis;Okanogan County"
"ZSFH","99984","2021-10-31","447716","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98828;WA;Wenatchee, WA;Malaga;Chelan County"
"ZSFH","99985","2021-10-31","226518","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98829;WA;nan;Okanogan;Okanogan County"
"ZSFH","99986","2021-10-31","227248","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98830;WA;Wenatchee, WA;Bridgeport;Douglas County"
"ZSFH","99987","2021-10-31","627423","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98831;WA;Wenatchee, WA;Manson;Chelan County"
"ZSFH","99988","2021-10-31","254685","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98832; WA; Moses Lake; Grant County; Krupp"
"ZSFH","99989","2021-10-31","654615","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98833;WA;Bellingham, WA;nan;Whatcom County"
"ZSFH","9999","2021-10-31","230754","ZHVI Single-Family Homes Time Series ($)","Home values","city","Carrsville;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Isle of Wight County"
"ZSFH","99990","2021-10-31","356184","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98834;WA;nan;Methow;Okanogan County"
"ZSFH","99991","2021-10-31","567400","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98836; WA; Wenatchee, WA; Chelan County; Cashmere"
"ZSFH","99992","2021-10-31","318800","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98837;WA;Moses Lake, WA;Moses Lake;Grant County"
"ZSFH","99993","2021-10-31","228635","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98840;WA;nan;Okanogan;Okanogan County"
"ZSFH","99994","2021-10-31","226286","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98841;WA;nan;Omak;Okanogan County"
"ZSFH","99995","2021-10-31","579127","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98843;WA;Wenatchee, WA;Orondo;Douglas County"
"ZSFH","99996","2021-10-31","244181","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98844;WA;nan;Oroville;Okanogan County"
"ZSFH","99997","2021-10-31","341212","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98845; WA; Wenatchee; Douglas County; Palisades"
"ZSFH","99998","2021-10-31","398466","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98846;WA;nan;Pateros;Okanogan County"
"ZSFH","99999","2021-10-31","474665","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98847;WA;Wenatchee, WA;Leavenworth;Chelan County"
"ZSFH","99958","2021-11-30","164010","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98673;WA;nan;Lyle;Klickitat County"
"ZSFH","99959","2021-11-30","511845","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98674;WA;Longview, WA;Woodland;Clark County"
"ZSFH","99960","2021-11-30","562016","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98675;WA;Portland-Vancouver-Hillsboro, OR-WA;Yacolt;Clark County"
"ZSFH","99961","2021-11-30","451617","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98682;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99962","2021-11-30","503372","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98683;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99963","2021-11-30","441639","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98684;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99964","2021-11-30","535214","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98685;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99965","2021-11-30","533933","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98686;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99967","2021-11-30","448105","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98801;WA;Wenatchee, WA;Wenatchee;Chelan County"
"ZSFH","99968","2021-11-30","457020","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98802;WA;Wenatchee, WA;East Wenatchee;Douglas County"
"ZSFH","99970","2021-11-30","334265","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98811; WA; Wenatchee; Chelan County; Entiat"
"ZSFH","99971","2021-11-30","273023","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98812;WA;nan;Brewster;Okanogan County"
"ZSFH","99972","2021-11-30","205313","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98813;WA;Wenatchee, WA;Bridgeport;Douglas County"
"ZSFH","99973","2021-11-30","468493","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98814;WA;nan;Carlton;Okanogan County"
"ZSFH","99974","2021-11-30","461451","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98815;WA;Wenatchee, WA;Cashmere;Chelan County"
"ZSFH","99975","2021-11-30","673895","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98816;WA;Wenatchee, WA;Chelan;Chelan County"
"ZSFH","99976","2021-11-30","375318","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98817; WA; Wenatchee, WA; Chelan County; Chelan Falls"
"ZSFH","99977","2021-11-30","211086","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98819; WA; Okanogan County; Omak"
"ZSFH","99978","2021-11-30","423937","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98821; WA; Wenatchee, WA; Chelan County; Cashmere"
"ZSFH","99979","2021-11-30","411069","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98822;WA;Wenatchee, WA;Entiat;Chelan County"
"ZSFH","9998","2021-11-30","70522","ZHVI Single-Family Homes Time Series ($)","Home values","city","Birchleaf;VA;nan;Dickenson County"
"ZSFH","99980","2021-11-30","275568","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98823;WA;Moses Lake, WA;Ephrata;Grant County"
"ZSFH","99982","2021-11-30","724870","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98826;WA;Wenatchee, WA;Leavenworth;Chelan County"
"ZSFH","99983","2021-11-30","266853","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98827;WA;nan;Loomis;Okanogan County"
"ZSFH","99984","2021-11-30","450588","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98828;WA;Wenatchee, WA;Malaga;Chelan County"
"ZSFH","99985","2021-11-30","228108","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98829;WA;nan;Okanogan;Okanogan County"
"ZSFH","99986","2021-11-30","227759","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98830;WA;Wenatchee, WA;Bridgeport;Douglas County"
"ZSFH","99987","2021-11-30","631968","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98831;WA;Wenatchee, WA;Manson;Chelan County"
"ZSFH","99988","2021-11-30","260305","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98832; WA; Moses Lake; Grant County; Krupp"
"ZSFH","99989","2021-11-30","661536","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98833;WA;Bellingham, WA;nan;Whatcom County"
"ZSFH","9999","2021-11-30","230086","ZHVI Single-Family Homes Time Series ($)","Home values","city","Carrsville;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Isle of Wight County"
"ZSFH","99990","2021-11-30","359962","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98834;WA;nan;Methow;Okanogan County"
"ZSFH","99991","2021-11-30","577481","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98836; WA; Wenatchee, WA; Chelan County; Cashmere"
"ZSFH","99992","2021-11-30","323510","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98837;WA;Moses Lake, WA;Moses Lake;Grant County"
"ZSFH","99993","2021-11-30","230040","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98840;WA;nan;Okanogan;Okanogan County"
"ZSFH","99994","2021-11-30","228123","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98841;WA;nan;Omak;Okanogan County"
"ZSFH","99995","2021-11-30","586809","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98843;WA;Wenatchee, WA;Orondo;Douglas County"
"ZSFH","99996","2021-11-30","246153","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98844;WA;nan;Oroville;Okanogan County"
"ZSFH","99997","2021-11-30","343565","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98845; WA; Wenatchee; Douglas County; Palisades"
"ZSFH","99998","2021-11-30","403011","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98846;WA;nan;Pateros;Okanogan County"
"ZSFH","99999","2021-11-30","476372","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98847;WA;Wenatchee, WA;Leavenworth;Chelan County"
"ZSFH","99958","2021-12-31","165566","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98673;WA;nan;Lyle;Klickitat County"
"ZSFH","99959","2021-12-31","515495","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98674;WA;Longview, WA;Woodland;Clark County"
"ZSFH","99960","2021-12-31","565885","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98675;WA;Portland-Vancouver-Hillsboro, OR-WA;Yacolt;Clark County"
"ZSFH","99961","2021-12-31","456187","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98682;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99962","2021-12-31","508667","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98683;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99963","2021-12-31","445517","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98684;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99964","2021-12-31","541178","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98685;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99965","2021-12-31","539969","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98686;WA;Portland-Vancouver-Hillsboro, OR-WA;Vancouver;Clark County"
"ZSFH","99967","2021-12-31","450910","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98801;WA;Wenatchee, WA;Wenatchee;Chelan County"
"ZSFH","99968","2021-12-31","459746","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98802;WA;Wenatchee, WA;East Wenatchee;Douglas County"
"ZSFH","99970","2021-12-31","341161","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98811; WA; Wenatchee; Chelan County; Entiat"
"ZSFH","99971","2021-12-31","275136","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98812;WA;nan;Brewster;Okanogan County"
"ZSFH","99972","2021-12-31","204488","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98813;WA;Wenatchee, WA;Bridgeport;Douglas County"
"ZSFH","99973","2021-12-31","471642","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98814;WA;nan;Carlton;Okanogan County"
"ZSFH","99974","2021-12-31","461894","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98815;WA;Wenatchee, WA;Cashmere;Chelan County"
"ZSFH","99975","2021-12-31","675362","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98816;WA;Wenatchee, WA;Chelan;Chelan County"
"ZSFH","99976","2021-12-31","380879","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98817; WA; Wenatchee, WA; Chelan County; Chelan Falls"
"ZSFH","99977","2021-12-31","214627","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98819; WA; Okanogan County; Omak"
"ZSFH","99978","2021-12-31","435470","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98821; WA; Wenatchee, WA; Chelan County; Cashmere"
"ZSFH","99979","2021-12-31","415007","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98822;WA;Wenatchee, WA;Entiat;Chelan County"
"ZSFH","9998","2021-12-31","71295","ZHVI Single-Family Homes Time Series ($)","Home values","city","Birchleaf;VA;nan;Dickenson County"
"ZSFH","99980","2021-12-31","279873","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98823;WA;Moses Lake, WA;Ephrata;Grant County"
"ZSFH","99982","2021-12-31","727567","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98826;WA;Wenatchee, WA;Leavenworth;Chelan County"
"ZSFH","99983","2021-12-31","268810","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98827;WA;nan;Loomis;Okanogan County"
"ZSFH","99984","2021-12-31","454185","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98828;WA;Wenatchee, WA;Malaga;Chelan County"
"ZSFH","99985","2021-12-31","229619","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98829;WA;nan;Okanogan;Okanogan County"
"ZSFH","99986","2021-12-31","228601","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98830;WA;Wenatchee, WA;Bridgeport;Douglas County"
"ZSFH","99987","2021-12-31","636572","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98831;WA;Wenatchee, WA;Manson;Chelan County"
"ZSFH","99988","2021-12-31","265297","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98832; WA; Moses Lake; Grant County; Krupp"
"ZSFH","99989","2021-12-31","672416","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98833;WA;Bellingham, WA;nan;Whatcom County"
"ZSFH","9999","2021-12-31","230185","ZHVI Single-Family Homes Time Series ($)","Home values","city","Carrsville;VA;Virginia Beach-Norfolk-Newport News, VA-NC;Isle of Wight County"
"ZSFH","99990","2021-12-31","363680","ZHVI Single-Family Homes Time Series ($)","Home values","zip","98834;WA;nan;Methow;Okanogan County"
