"region_id","region_type","region"
"90210","zip","73944; OK; Guymon; Texas County; Hardesty"
"90209","zip","73942;OK;Guymon, OK;Guymon;Texas County"
"90208","zip","73939;OK;Guymon, OK;Goodwell;Texas County"
"90207","zip","73938;OK;nan;Forgan;Beaver County"
"90205","zip","73933;OK;nan;Boise City;Cimarron County"
"90204","zip","73932;OK;nan;Beaver;Beaver County"
"90203","zip","73931; OK; Beaver County; Balko"
"90202","zip","73901; OK; Guymon; Texas County; Adams"
"90201","zip","73860;OK;nan;nan;Woods County"
"90200","zip","73859;OK;nan;Vici;Dewey County"
"90199","zip","73858;OK;Woodward, OK;Shattuck;Ellis County"
"90198","zip","73857;OK;Woodward, OK;Sharon;Woodward County"
"90197","zip","73855; OK; Harper County; Rosston"
"90196","zip","73853; OK; Woodward, OK; Woodward County; Mutual"
"90195","zip","73852;OK;Woodward, OK;Mooreland;Woodward County"
"90194","zip","73851; OK; Harper County; May"
"90193","zip","73848;OK;nan;Laverne;Harper County"
"90192","zip","73844;OK;nan;nan;Beaver County"
"90191","zip","73843;OK;Woodward, OK;Gage;Ellis County"
"90190","zip","73842;OK;nan;Freedom;Woods County"
"90189","zip","73841;OK;Woodward, OK;Fort Supply;Ellis County"
"90188","zip","73840;OK;Woodward, OK;Fargo;Ellis County"
"90187","zip","73838;OK;nan;Chester;Major County"
"90186","zip","73835; OK; Dewey County; Camargo"
"90185","zip","73834;OK;nan;Buffalo;Harper County"
"90184","zip","73832;OK;Woodward, OK;Arnett;Ellis County"
"90182","zip","73801;OK;Woodward, OK;Woodward;Woodward County"
"90181","zip","73773;OK;Enid, OK;Waukomis;Garfield County"
"90180","zip","73772;OK;nan;Watonga;Blaine County"
"90179","zip","73771;OK;nan;Wakita;Grant County"
"90178","zip","73770; OK; Blaine County; Longdale"
"90177","zip","73768;OK;nan;Ringwood;Major County"
"90176","zip","73766;OK;nan;nan;Grant County"
"90175","zip","73764; OK; Kingfisher County; Omega"
"90174","zip","73763;OK;nan;Okeene;Blaine County"
"90173","zip","73762;OK;Oklahoma City, OK;Okarche;Canadian County"
"90172","zip","73761;OK;nan;Nash;Grant County"
"90171","zip","73760;OK;nan;Meno;Major County"
"90170","zip","73759;OK;nan;nan;Grant County"
"90169","zip","73758; OK; Grant County; Manchester"
"90168","zip","73757; OK; Enid; Garfield County; Lucien"
"90167","zip","73756; OK; Kingfisher County; Loyal"
"90166","zip","73755;OK;nan;Longdale;Blaine County"
"90165","zip","73754;OK;Enid, OK;Lahoma;Garfield County"
"90164","zip","73753;OK;Enid, OK;nan;Garfield County"
"90163","zip","73750;OK;nan;Kingfisher;Kingfisher County"
"90162","zip","73749;OK;nan;Jet;Alfalfa County"
"90161","zip","73747;OK;nan;Isabella;Major County"
"90159","zip","73744; OK; Blaine County; Watonga"
"90158","zip","73743; OK; Enid; Garfield County; Hillsdale"
"90157","zip","73742;OK;nan;Hennessey;Kingfisher County"
"90156","zip","73741;OK;nan;Helena;Alfalfa County"
"90155","zip","73739;OK;nan;Goltry;Alfalfa County"
"90154","zip","73738;OK;Enid, OK;Garber;Garfield County"
"90153","zip","73737;OK;nan;Fairview;Major County"
"90152","zip","73736;OK;Enid, OK;nan;Garfield County"
"90151","zip","73735;OK;Enid, OK;Drummond;Garfield County"
"90150","zip","73734;OK;nan;Dover;Kingfisher County"
"90149","zip","73733; OK; Enid, OK; Garfield County; Covington"
"90148","zip","73731; OK; Woods County; Dacoma"
"90147","zip","73730;OK;Enid, OK;Covington;Garfield County"
"90146","zip","73729;OK;nan;Cleo Springs;Major County"
"90145","zip","73728;OK;nan;Cherokee;Alfalfa County"
"90144","zip","73727; OK; Enid, OK; Garfield County; Hillsdale"
"90143","zip","73726;OK;nan;Carmen;Alfalfa County"
"90142","zip","73724;OK;nan;Canton;Dewey County"
"90141","zip","73722;OK;nan;nan;Alfalfa County"
"90140","zip","73720; OK; Enid, OK; Garfield County; Hennessey"
"90139","zip","73719; OK; Alfalfa County; Amorita"
"90138","zip","73718;OK;nan;Ames;Major County"
"90137","zip","73717;OK;nan;nan;Woods County"
"90136","zip","73716;OK;nan;Aline;Alfalfa County"
"90133","zip","73703;OK;Enid, OK;Enid;Garfield County"
"90131","zip","73701;OK;Enid, OK;Enid;Garfield County"
"90130","zip","73673; OK; Greer County; Willow"
"90129","zip","73669;OK;Weatherford, OK;Thomas;Custer County"
"90128","zip","73668; OK; Elk City; Beckham County; Texola"
"90127","zip","73667;OK;nan;Taloga;Dewey County"
"90126","zip","73666; OK; Roger Mills County; Sweetwater"
"90125","zip","73664;OK;nan;Sentinel;Washita County"
"90124","zip","73663;OK;nan;Seiling;Dewey County"
"90123","zip","73662;OK;Elk City, OK;Sayre;Beckham County"
"90122","zip","73661;OK;nan;Rocky;Washita County"
"90120","zip","73659; OK; Dewey County; Putnam"
"90119","zip","73658; OK; Dewey County; Oakwood"
"90118","zip","73655;OK;nan;Lone Wolf;Kiowa County"
"90117","zip","73654;OK;nan;Leedey;Roger Mills County"
"90116","zip","73651;OK;nan;Hobart;Kiowa County"
"90115","zip","73650;OK;nan;Hammon;Roger Mills County"
"90113","zip","73647;OK;nan;Foss;Washita County"
"90112","zip","73646; OK; Blaine County; Fay"
"90111","zip","73645;OK;Elk City, OK;Erick;Beckham County"
"90110","zip","73644;OK;Elk City, OK;Elk City;Beckham County"
"90108","zip","73641;OK;nan;Dill City;Washita County"
"90107","zip","73639;OK;Weatherford, OK;Custer City;Custer County"
"90105","zip","73632;OK;nan;nan;Washita County"
"90104","zip","73628;OK;nan;nan;Roger Mills County"
"90103","zip","73627; OK; Elk City, OK; Beckham County; Carter"
"90102","zip","73626;OK;nan;Canute;Washita County"
"90101","zip","73625; OK; Weatherford, OK; Custer County; Butler"
"90100","zip","73624; OK; Washita County; Burns Flat"
"90099","zip","73622; OK; Washita County; Bessie"
"90098","zip","73620;OK;Weatherford, OK;Arapaho;Custer County"
"90097","zip","73601;OK;Weatherford, OK;Clinton;Custer County"
"90096","zip","73573;OK;nan;nan;Jefferson County"
"90095","zip","73572;OK;Lawton, OK;Walters;Cotton County"
"90094","zip","73571; OK; Harmon County; Vinson"
"90093","zip","73570;OK;nan;Tipton;Tillman County"
"90092","zip","73569;OK;nan;Terral;Jefferson County"
"90091","zip","73568;OK;Lawton, OK;Temple;Cotton County"
"90090","zip","73567;OK;Lawton, OK;Sterling;Comanche County"
"90089","zip","73566;OK;nan;nan;Kiowa County"
"90088","zip","73565;OK;nan;nan;Jefferson County"
"90087","zip","73564;OK;nan;nan;Kiowa County"
"90086","zip","73562;OK;Lawton, OK;Randlett;Cotton County"
"90084","zip","73560;OK;Altus, OK;Olustee;Jackson County"
"90083","zip","73559; OK; Kiowa County"
