"region_id","region_type","region"
"98351","zip","95660;CA;Sacramento-Roseville-Folsom, CA;Sacramento;Sacramento County"
"98350","zip","95659;CA;Yuba City, CA;Nicolaus;Sutter County"
"98349","zip","95658;CA;Sacramento-Roseville-Folsom, CA;Newcastle;Placer County"
"98348","zip","95656; CA; Amador County; Plymouth"
"98347","zip","95655;CA;Sacramento-Roseville-Folsom, CA;Mather;Sacramento County"
"98345","zip","95653;CA;Sacramento-Roseville-Folsom, CA;Madison;Yolo County"
"98343","zip","95651;CA;Sacramento-Roseville-Folsom, CA;Lotus;El Dorado County"
"98342","zip","95650;CA;Sacramento-Roseville-Folsom, CA;Loomis;Placer County"
"98341","zip","95648;CA;Sacramento-Roseville-Folsom, CA;Lincoln;Placer County"
"98340","zip","95646; CA; Alpine County"
"98339","zip","95645;CA;Sacramento-Roseville-Folsom, CA;Knights Landing;Yolo County"
"98337","zip","95642;CA;nan;Jackson;Amador County"
"98336","zip","95641;CA;Sacramento-Roseville-Folsom, CA;Isleton;Sacramento County"
"98335","zip","95640;CA;nan;Ione;Amador County"
"98334","zip","95639; CA; Sacramento-Roseville-Folsom, CA; Sacramento County; Clarksburg"
"98333","zip","95638;CA;Sacramento-Roseville-Folsom, CA;Herald;Sacramento County"
"98332","zip","95637;CA;Sacramento-Roseville-Folsom, CA;Brooks;Yolo County"
"98331","zip","95636;CA;Sacramento-Roseville-Folsom, CA;nan;El Dorado County"
"98330","zip","95635;CA;Sacramento-Roseville-Folsom, CA;Greenwood;El Dorado County"
"98329","zip","95634;CA;Sacramento-Roseville-Folsom, CA;Georgetown;El Dorado County"
"98328","zip","95633;CA;Sacramento-Roseville-Folsom, CA;Garden Valley;El Dorado County"
"98327","zip","95632;CA;Sacramento-Roseville-Folsom, CA;Galt;Sacramento County"
"98326","zip","95631;CA;Sacramento-Roseville-Folsom, CA;Foresthill;Placer County"
"98325","zip","95630;CA;Sacramento-Roseville-Folsom, CA;Folsom;Sacramento County"
"98324","zip","95629;CA;nan;Volcano;Amador County"
"98323","zip","95628;CA;Sacramento-Roseville-Folsom, CA;Fair Oaks;Sacramento County"
"98322","zip","95627;CA;Sacramento-Roseville-Folsom, CA;Esparto;Yolo County"
"98321","zip","95626;CA;Sacramento-Roseville-Folsom, CA;Elverta;Sacramento County"
"98320","zip","95625; CA; Vallejo-Fairfield; Solano County; Vacaville"
"98319","zip","95624;CA;Sacramento-Roseville-Folsom, CA;Elk Grove;Sacramento County"
"98318","zip","95623;CA;Sacramento-Roseville-Folsom, CA;El Dorado;El Dorado County"
"98317","zip","95621;CA;Sacramento-Roseville-Folsom, CA;Citrus Heights;Sacramento County"
"98316","zip","95620;CA;Vallejo, CA;Dixon;Solano County"
"98315","zip","95619;CA;Sacramento-Roseville-Folsom, CA;Diamond Springs;El Dorado County"
"98314","zip","95618;CA;Sacramento-Roseville-Folsom, CA;Davis;Yolo County"
"98312","zip","95616;CA;Sacramento-Roseville-Folsom, CA;Davis;Yolo County"
"98311","zip","95615;CA;Sacramento-Roseville-Folsom, CA;Courtland;Sacramento County"
"98310","zip","95614;CA;Sacramento-Roseville-Folsom, CA;Cool;El Dorado County"
"98309","zip","95613; CA; Sacramento--Roseville--Arden-Arcade; El Dorado County; Garden Valley"
"98308","zip","95612;CA;Sacramento-Roseville-Folsom, CA;Clarksburg;Yolo County"
"98306","zip","95610;CA;Sacramento-Roseville-Folsom, CA;Citrus Heights;Sacramento County"
"98304","zip","95608;CA;Sacramento-Roseville-Folsom, CA;Carmichael;Sacramento County"
"98303","zip","95607;CA;Sacramento-Roseville-Folsom, CA;Capay;Yolo County"
"98302","zip","95606; CA; Sacramento--Roseville--Arden-Arcade; Yolo County; Brooks"
"98301","zip","95605;CA;Sacramento-Roseville-Folsom, CA;West Sacramento;Yolo County"
"98299","zip","95603;CA;Sacramento-Roseville-Folsom, CA;Auburn;Placer County"
"98298","zip","95602;CA;Sacramento-Roseville-Folsom, CA;Auburn;Placer County"
"98297","zip","95601;CA;nan;Amador City;Amador County"
"98296","zip","95595; CA; Trinity County; Zenia"
"98295","zip","95589;CA;Eureka-Arcata, CA;Whitethorn;Humboldt County"
"98293","zip","95585; CA; Ukiah; Mendocino County; Leggett"
"98292","zip","95573;CA;Eureka-Arcata, CA;nan;Humboldt County"
"98291","zip","95571; CA; Eureka-Arcata-Fortuna; Humboldt County; Myers Flat"
"98290","zip","95570;CA;Eureka-Arcata, CA;Trinidad;Humboldt County"
"98289","zip","95569; CA; Eureka-Arcata-Fortuna; Humboldt County; Redcrest"
"98288","zip","95568; CA; Siskiyou County; Somes Bar"
"98287","zip","95567;CA;Crescent City, CA;Smith River;Del Norte County"
"98286","zip","95565; CA; Eureka-Arcata, CA; Humboldt County; Scotia"
"98285","zip","95564; CA; Eureka-Arcata-Fortuna; Humboldt County; Samoa"
"98284","zip","95563;CA;nan;Salyer;Trinity County"
"98283","zip","95562;CA;Eureka-Arcata, CA;Scotia;Humboldt County"
"98282","zip","95560;CA;Eureka-Arcata, CA;Redway;Humboldt County"
"98281","zip","95559; CA; Eureka-Arcata-Fortuna; Humboldt County; Myers Flat"
"98280","zip","95558; CA; Eureka-Arcata, CA; Humboldt County; Ferndale"
"98279","zip","95556; CA; Eureka-Arcata-Fortuna; Humboldt County; Orleans"
"98278","zip","95555; CA; Eureka-Arcata-Fortuna; Humboldt County; Orick"
"98277","zip","95554; CA; Eureka-Arcata, CA; Humboldt County; Myers Flat"
"98276","zip","95553;CA;Eureka-Arcata, CA;Myers Flat;Humboldt County"
"98275","zip","95552;CA;nan;nan;Trinity County"
"98274","zip","95551;CA;Eureka-Arcata, CA;Eureka;Humboldt County"
"98273","zip","95550; CA; Eureka-Arcata-Fortuna; Humboldt County; Korbel"
"98272","zip","95549;CA;Eureka-Arcata, CA;Kneeland;Humboldt County"
"98271","zip","95548; CA; Crescent City, CA; Del Norte County; Klamath"
"98270","zip","95547;CA;Eureka-Arcata, CA;Hydesville;Humboldt County"
"98269","zip","95546; CA; Eureka-Arcata-Fortuna; Humboldt County; Hoopa"
"98268","zip","95545; CA; Eureka-Arcata-Fortuna; Humboldt County; Garberville"
"98267","zip","95543;CA;Crescent City, CA;Gasquet;Del Norte County"
"98266","zip","95542;CA;Eureka-Arcata, CA;Redway;Humboldt County"
"98265","zip","95540;CA;Eureka-Arcata, CA;Fortuna;Humboldt County"
"98263","zip","95537; CA; Eureka-Arcata-Fortuna; Humboldt County; Fields Landing"
"98262","zip","95536;CA;Eureka-Arcata, CA;Ferndale;Humboldt County"
"98259","zip","95531;CA;Crescent City, CA;Crescent City;Del Norte County"
"98258","zip","95528;CA;Eureka-Arcata, CA;Carlotta;Humboldt County"
"98257","zip","95527;CA;nan;Burnt Ranch;Trinity County"
"98256","zip","95526;CA;Eureka-Arcata, CA;Bridgeville;Humboldt County"
"98255","zip","95525;CA;Eureka-Arcata, CA;Blue Lake;Humboldt County"
"98254","zip","95524;CA;Eureka-Arcata, CA;Bayside;Humboldt County"
"98253","zip","95521;CA;Eureka-Arcata, CA;Arcata;Humboldt County"
"98252","zip","95519;CA;Eureka-Arcata, CA;McKinleyville;Humboldt County"
"98250","zip","95514; CA; Eureka-Arcata-Fortuna; Humboldt County; Blocksburg"
"98249","zip","95511; CA; Eureka-Arcata, CA; Humboldt County; Garberville"
"98248","zip","95503;CA;Eureka-Arcata, CA;Eureka;Humboldt County"
"98246","zip","95501;CA;Eureka-Arcata, CA;Eureka;Humboldt County"
"98245","zip","95497;CA;Santa Rosa-Petaluma, CA;The Sea Ranch;Sonoma County"
"98244","zip","95494; CA; Ukiah; Mendocino County; Yorkville"
"98243","zip","95493; CA; Clearlake, CA; Lake County"
"98242","zip","95492;CA;Santa Rosa-Petaluma, CA;Windsor;Sonoma County"
"98241","zip","95490;CA;Ukiah, CA;Willits;Mendocino County"
"98240","zip","95488; CA; Ukiah; Mendocino County; Westport"
"98237","zip","95485;CA;Clearlake, CA;Nice;Lake County"
"98236","zip","95482;CA;Ukiah, CA;Ukiah;Mendocino County"
"98235","zip","95481; CA; Ukiah; Mendocino County"
"98233","zip","95476;CA;Santa Rosa-Petaluma, CA;Sonoma;Sonoma County"
